average_rating,author_id,text_reviews_count,name,ratings_count
3.76,770592,7,Rick Altergott,46
4.0,7388474,3,Nick Andors,6
4.01,164539,9,Akemi Omode,204
4.02,3957140,9,Asagi Sakura,178
4.01,164538,9,Sakura Asagi,204
3.92,164703,5,Yoshiyuke Tomino,102
3.77,73924,14,Ralph Bakshi,133
3.59,7586252,21,Tony Aikins,279
3.38,723890,70,Mike Barreiro,382
3.64,173737,16,Roberto Flores,121
3.52,2341293,4,Jim MacDonald,21
3.58,4874007,4,Fred Le Berre,26
3.48,2905835,4,Alex Cruz,23
3.9,5556791,14,Stephane Levallois,84
3.74,4874008,8,Mark Vigouroux,35
3.52,4874009,4,Jorge Pereira Lucas,21
3.69,3368617,6,Matt Cossin,39
3.52,4874010,4,d-pi,21
3.52,4874011,4,Francis Buchet,21
3.52,4874012,4,Javi,21
3.52,4874013,4,Marc Rioux,21
3.71,14804802,1,Rafa Sandoval,7
3.71,14804803,1,Roger Bonet,7
3.51,5338680,74,Greg Borenstein,433
3.9,4614618,2,Leon Harvey,10
3.29,6517874,5,Adam Brody,24
3.44,14927536,4,Dennis Carlero,32
4.38,17140247,46,yamazakikore,819
3.82,15303470,3,Szymon Kudranski,11
3.62,6993784,3,Donny Gandakusuma,16
4.0,15488871,3,Mirka Andolfo,5
3.78,57661,9,Brian Fairrington,97
3.6,5329339,87,Will Bingley,672
3.6,2797217,87,Anthony Hope-Smith,672
4.3,3956186,74,Mary Jo Pehl,947
2.0,14528702,2,Nestor Canto,10
3.66,16557738,20,Curtis Wiklund,29
4.01,3343376,8,Eric Himmel,80
5.0,7267684,4,Heather Larkin,9
3.74,9063296,17,Jerry Cao,120
3.94,4415004,73,Franze,398
3.93,4415005,68,Andarle,377
4.0,7131817,7,Keren Katz,32
3.66,8526481,5,Naoto Tsushima,29
3.72,14785017,3,Kotteri,36
3.36,3188621,16,Joao Vieira,70
3.76,16471454,23,Luke Ross,148
3.76,16471455,23,Rod Reis,148
3.97,4096446,118,Adam Hines,671
3.48,3076698,4,Nimosaku Shimada,83
3.83,8623190,10,Joe Sparrow,76
4.89,7131557,1,Crash Landen,9
3.65,7131559,1,Franco Cespedes,26
4.69,7131561,2,Ruben Rojas,13
4.4,286794,5,Rick Trembles,25
3.69,16625299,19,Paul Scheer,104
4.25,1361856,38,Mia Kirshner,270
4.25,4905691,38,Paul Shoebridge,270
4.25,683472,38,Michael Simons,271
3.65,14144182,3,Kristopher White,20
3.47,6455446,3,George Zapata,17
3.38,6455447,3,Micki Zurcher,13
3.0,7754793,2,Ann Udovic,4
3.0,7754794,2,Ann-Chrstine Magnusson,4
3.0,7754795,2,Reeta Niemensivu,4
3.65,425137,14,Jordan Raphael,127
3.47,4171683,45,Victor Ibanez,252
3.62,16238533,39,Jean-Francios Beaulieu,295
3.82,7327134,24,Darrin Moore,212
3.94,7196670,7,Monty Sheldon,87
2.54,1379308,36,Jacqueline Carey,153
4.02,169391,20,Dawn Wells,118
3.82,16863479,12,Whitney Darrow Jr.,62
3.53,6200438,79,Marc Weidenbaum,484
3.7,4985050,12,David Hueso,30
4.09,6910022,10,Miki,23
3.14,14720018,7,Domo Stanton,35
2.62,13876240,1,Joe Ruff,8
2.33,15242224,1,Stefano Martino,3
3.63,5709530,11,Min Kwon,108
4.0,16743213,1,Juan Doe,16
4.36,7213244,6,Caryn Leschen,22
3.47,1539786,23,Miriam Libicki,99
4.09,16619829,3,Willy Mendes,11
4.0,2153389,6,Joan Steacy,18
4.12,2982555,4,Eve Furchgott,17
3.87,9867458,12,Charles C. Dowd,45
3.52,7057784,12,Lim Cheng Tju,81
4.2,5554097,3,Masato Yamamoto,15
3.42,14224368,2,Richie Acosta,26
3.48,1425578,2,Jonathan Barron,23
4.1,14168391,18,Piotr Kowalski`,169
3.79,13842596,1,Victor Olazabo,33
3.67,7063874,2,Jun-Hyuk Choi,6
3.67,7063875,2,Ha Mi Jang,6
4.15,7912798,26,Nana Fumitsuki,234
4.16,7912797,26,Sana Shirakawa,228
2.33,3436290,4,Cristina Cuadra,15
3.89,4584198,15,Tomoki Hori,174
3.58,819208,19,Mort Weisinger,100
3.59,4912565,7,Jack Lehti,29
2.29,523079,4,Ian Shaughnessy,17
3.53,258454,39,Ikuko Itoh,348
4.05,16457076,9,Phil Noto,87
4.05,16476182,9,Phil Noto,87
3.57,3247023,2,Joe Carnahan,14
4.11,6111394,17,Shintani,93
3.39,579017,6,Rob Hughes,36
4.51,157299,38,Iva Hoth,296
3.38,6451667,5,Thomas Jane,80
3.37,6451668,4,James Daly III,35
3.26,4846471,6,Alejandro Torres,34
4.45,9317965,5,Sidney Friedfertig,20
3.95,7705136,3,Shushant Panda,19
3.95,7705137,3,Tahir Kapadia,19
4.43,6597788,8,Ghanshyam Bochgeri,202
3.38,5818870,47,Huang-Jia Wei,156
3.6,8085204,3,Snc Alcadia,20
3.84,14208112,13,Patu,50
3.94,6584239,14,Antje Schrupp,54
4.44,625687,3,Ellen Miller-Mack,16
4.25,3173125,14,Lois Ahrens,102
4.33,625686,6,Real Cost of Prisons Project,30
4.36,14508815,62,Rokudenashiko,289
3.9,7449588,10,Cathy G. Johnson,107
4.46,7711372,3,D.C Thomson & Co,39
3.97,272172,32,Danny Bulanadi,328
3.0,4407327,3,David Follett,3
3.9,328102,7,PASH,49
3.93,8440853,649,Chu Hing,6022
3.58,932718,15,George Copway,80
4.06,222882,42,Laurence Hyde,247
4.47,15671959,22,Auriel Roe,45
3.5,6643032,21,Matt D. Wilson,166
3.47,3413289,39,Adam Wallenta,278
4.31,14901526,152,Chris Elioppulos,2715
3.66,6743176,11,Sean Longcroft,70
3.77,7734471,7,Tom Spilsbury,53
3.94,7266557,15,Rowena Yow,85
3.42,3415157,8,Fred Carillo,547
3.49,13992318,9,Nemu Youko,51
2.25,7063872,2,Jerry Lando,20
3.53,454358,9,John Stephenson,105
3.51,6851844,8,Adolfo Buylla,69
3.51,6851845,8,Cesar Macsombol,68
3.64,2507719,17,Glen Mullaly,99
4.0,4484704,7,Andy Dehart,25
3.67,1286610,3,Kerry D. Soper,12
3.38,10770050,1,"Devastator, The",8
3.78,45011,6,Richard Jennings,49
3.42,3849485,6,Patrick Berkenkoter,33
3.58,14031737,13,Jay Gunn,64
4.25,17130394,39,Will Henry,55
3.82,5799001,4,Sam Rhodes,11
4.14,4055491,59,H.B. Moore,1001
3.48,3035867,30,David Lanphear,186
3.1,15399410,20,Natalie Lanphear,124
3.92,4734200,66,Fraser Irving,527
4.21,4949266,3,Matt. Murray,33
3.68,8476502,7,Gerry Decaire,47
4.16,7228903,58,Shaggy Shanahan,295
3.82,7798870,15,D. Shazzbaa Bennett,77
3.85,7798872,14,Ma'at Crook,75
4.17,15422839,2,T.O. Walker,6
3.57,790981,6,Matthew P. McAllister,35
3.7,5252195,3,Yukako Nidori,83
3.71,14953861,14,Loic Locatelli-Kournwsky,63
3.59,742101,11,Aoi Futaba-Kui Er Xie,288
3.48,742100,10,Kurenai Mitsuba,203
3.17,7734860,6,Nick Marino,36
3.17,13359992,5,Daniel Arruda Massa,29
3.35,3909978,14,Jake Allen,100
4.22,7086211,33,Olav Maassen,178
4.24,7086212,33,Chris Matts,174
4.23,7086213,37,Chris Geary,180
4.13,5594270,326,Brian Snoddy,4309
3.72,5859231,7,Clelia Constantine,65
3.82,14339651,3,Nick Bicanic,22
3.82,14339652,3,Leri Greer,22
4.13,16585286,28,Jeff Leminre,210
3.86,200822,11,Izumi Kawachi,167
3.5,4198198,14,Antoine Aubin,215
3.3,1342532,33,Victor Ochoa,184
3.74,5732087,129,Adrian Chappell,814
3.74,16738465,129,Erin Willis,814
3.74,16738466,129,"Gary ""G"" Hardwick",814
3.74,16738467,129,"Greg ""Laz"" Lazenby",814
3.74,16738468,129,Hailey Leach,814
3.74,16738469,129,Jason Lind,814
3.74,16738470,129,Jillian Naylor,814
3.74,16738471,129,Joseph Montes,814
3.74,16738472,129,Kemarie Kurtz,814
3.74,16738473,129,Kim Romero,814
3.74,16738474,129,Alexandra Fregoso,814
3.74,16738475,129,Lauren Lind,814
3.74,16738476,129,Levi Walton,814
3.74,16738477,129,Mary Lee Evelyn Keeney,814
3.74,16738478,129,Monkey Butt Films,814
3.74,16738479,129,Pam Cornacchione,814
3.74,11072248,129,Poe,819
3.74,16738480,129,Rob Reault,814
3.77,1107689,148,Sarah Mankowski,905
3.74,16738481,129,Scot Lundy,814
3.74,16738482,129,"Stephen ""Stevi"" Moore",814
3.74,16738483,129,April Whitney,814
3.74,16738484,129,"Stephen ""Majhi"" Rhinehart",814
3.74,16738485,129,T.H. Theimer Jr.,814
3.73,625158,129,Victoria Thomas,819
3.74,16738486,129,William Bruin,814
3.74,16738487,129,ZombieJack,814
3.74,16738488,129,Becca Cohen,814
3.74,383019,129,Beth Maloney,816
3.74,7277357,129,Dylan Worthey,816
3.73,3434107,129,Eliza,819
3.74,16738489,129,Emilie Sandoz,814
3.74,16738490,129,Envidium,814
4.06,15582784,5,Paloma Dawkins,17
4.12,16518523,15,Fishball,67
3.78,3239808,20,Hiroyuki Yoshino,292
3.54,3239809,34,Kenetsu Sato,597
3.21,13696009,7,Hiroki Chiba,68
3.54,15233276,19,Jared Osborn,984
3.92,15550777,465,James Taveras,17676
3.55,14591191,19,Gina Going-Raney,989
4.76,7556881,2,Magazine Enterprises,25
3.59,8011474,41,Jordan Gibson,339
3.53,14949679,20,Joe Frazzetta,83
4.43,14116611,6,Jaw Shaw,113
3.96,6996955,12,Nald Tabuzo,52
4.1,4854201,16,Liza Flores,125
2.94,6484123,10,Kosuke Kabaya,32
4.54,14121611,6,Ewan McLaughlin,41
3.69,2897550,40,Brendan Burford,151
3.66,900654,52,Dave Kiersh,231
3.67,13599551,39,Victor Marchand Kerlow,147
3.67,13599552,39,Tricia Van den Bergh,147
3.67,13599553,39,Alex Holden,147
3.67,13599554,39,Richard Haimes,147
2.85,5086547,2,Billy Majestic,13
2.85,5086548,2,Angel Dimitrov,13
2.85,5086549,2,Yasen Denev,13
2.85,5086550,2,Venelin Dinkov,13
3.41,3012507,18,Adam Gragg,113
3.87,7255831,108,K.P. Alare,535
4.3,8649467,8,Anne Emond,50
3.94,15553102,450,Omar Otieku,17388
3.97,5821661,249,Pedro Maia,3503
3.97,5772144,332,Gemma Magno,4582
3.86,912652,161,Jack Purcell,1600
3.42,4667209,19,Charles Biro,85
3.26,60575,63,Anthony Lappe,354
3.61,53977,49,Joe Dodd,664
3.66,7580397,8,Chris Gossett,115
2.58,15275792,2,Jenn Sodini,12
4.07,15269285,10,E.E. Hibbard,164
4.07,15269286,10,Richard Morrissey,164
3.97,4936313,4,Shawn C. Martinbrough,36
4.15,15424125,34,Kaori Kawakubo Inoue,762
4.11,1264714,48,Andy Ristaino,851
3.25,164516,12,Yutaka Izubuchi,183
3.23,284189,12,Takeaki Momose,179
4.09,375469,40,Ben Catmull,185
4.03,7113709,6,Broky,29
4.03,7113710,6,Cak Waw,29
4.38,15019641,22,Matt Hollinsgworth,240
3.57,1241981,91,Seiichi Hayashi,606
3.91,6436098,9,John Pocsik,56
4.17,5778000,69,Christopher Monfette,1795
3.62,4990603,24,Florence Lewis Bentley,104
3.59,4990604,24,Robert W. Bagnall,99
3.59,4990605,24,Ethel M. Caution,99
3.59,1805440,25,Leila Amos Pendleton,99
3.56,747785,26,James D. Corrothers,117
3.58,174063,24,Effie Lee Newsome,100
3.57,4990606,24,James Edwin Campbell,101
3.59,4977315,24,Leilani Hickerson,99
3.59,4977317,24,Kenjji Marshall,99
3.59,4977320,24,Larry Poncho Brown,99
3.59,4977321,24,Glenn Brewer,99
3.66,725433,24,Masheka Wood,105
3.6,4977318,24,Titus V. Thomas,100
3.61,4977314,24,Mac McGill,102
3.29,8393556,2,Lucas Fereyra,24
4.01,7309833,9,Randy Mayor,171
2.58,7698173,19,Nukuharu,64
4.01,1191740,34,Knife,379
4.0,117721,32,Packer,371
3.73,6113991,12,Mark Erwin,103
3.69,15504843,12,Morry Holloway,100
4.25,12968778,56,Jason Ullmeyer,109
3.81,14220573,41,The Ladydrawers,150
3.52,135606,10,Seppo Makinen,52
3.83,14197214,15,Eduardo Garcia,80
4.62,4699964,1,Jonathan Ian Mathers,24
3.99,52803,39,James Havoc,478
4.11,12482852,2,C.S. Baker,9
4.25,12482853,2,Paul Forse,4
4.25,12482854,2,Charlie Hodgson,4
3.3,313501,4,Harry Gallan,30
3.47,308336,7,Chuck Satterlee,30
3.42,490701,3,David Rivera,12
3.96,13531864,6,Stephanie Heike,55
3.96,4026069,179,Christina Garland,1411
3.96,14932551,179,Selena Dizazzo,1409
3.58,14769554,34,Arjun Raj Gaind,132
3.83,446795,11,Kristen Cullen,422
5.0,6471125,3,Sean Duffield,4
3.64,16096576,22,Jonathan Marks Barravecchia,146
3.64,16096577,22,Lee Loghridge,146
3.74,510717,23,Bloz,117
3.71,730850,38,Richard Poplak,246
3.72,2884552,13,George Iida,140
4.13,5287673,1,MEENA TALIM,30
3.64,15515726,21,Anthony Summey,33
3.41,5790382,38,Emanuel Tenderini,126
3.67,8587916,3,Fabian Rangel Jr,21
3.47,6216632,4,Rhim Ju-Yeon,97
3.89,17207663,60,Mark Johnson,584
3.71,7368961,8,Alice Nuttall,31
4.19,7073283,6,Ryo Tateishi,64
3.55,5835165,1,Charlie Beckerman,40
3.07,13637550,4,Samantha Demers,15
3.7,6558852,9,Murray Boltinoff,57
3.75,6558853,9,Art Saaf,59
3.7,6558854,9,Buddy Gernale,57
3.7,6558855,9,Quico Redondo,57
3.7,6558856,9,Nestor Malgapo,57
3.66,2796954,13,E.R. Cruz,145
3.7,6558858,9,Abe Ocampo,57
3.75,800309,9,Frank Redondo,64
3.7,6558859,9,Ernesto Patricio,57
3.64,4916939,18,Goran Parlov,234
4.4,2904339,6,Marc Johns,91
3.81,3885151,197,Maggie Mortimer,4330
3.73,4625187,1,J. Mondestin,11
3.87,456524,7,Eric P. Nash,53
3.65,4965272,6,Michael Shoyket,48
3.67,3165749,14,Harshvardhan Kadam,114
3.22,619182,19,Steven Parke,120
4.31,13690080,5,Mick Trimble,13
3.17,13497760,4,Dave Hendrick,18
3.83,15397763,15,Neil Googe,120
4.26,6523648,12,Bert Lexington,172
4.26,5086375,13,Hugh Langley,173
4.22,320345,13,Fred Schwab,198
4.25,6523649,12,Vin Sullivan,174
4.37,5144480,10,Suzuragi Karin,98
3.67,3005580,10,Phil Cross,126
3.72,7813107,84,Matthew Fox,543
3.67,8414796,56,Carlos Cuevas,909
3.7,14900817,37,John Rouch,670
3.5,4020768,8,Chris Mitten,44
3.33,14877131,92,Andrea Sorrention,583
4.33,6751051,7,Araki Joh,265
4.0,4108928,1,Ku Xian Yi,10
3.91,1264801,17,Sam Bradley,127
3.93,3495273,17,Nick Thornborrow,143
3.51,4428937,12,Jed McGowan,89
4.1,6579909,5,Marcelo Lelis,42
4.1,6579912,5,Florent Sacre,42
4.0,98349,24,James Walsh,216
4.1,6579914,5,Edward Kwong,42
4.1,6579915,5,Haylee Herrick,42
3.65,14448252,12,Davide Mastrolonardo,96
3.91,6283874,25,Duane Swierczysnki,653
3.33,8077831,32,Jamie Coe,208
4.33,6996956,5,Vovoi Lim,9
4.25,10803377,4,Lance HaunRogue,12
3.48,4119236,14,Tsukiko Kurebayashi,202
4.56,15420285,19,Ryan Fisher,52
3.73,3887486,6,Chance Wolf,55
2.67,14441636,1,Drew Hutchinson,3
3.56,6626263,1,Todd Broeker,16
4.0,7031221,81,Jennie Wood,391
3.97,225573,5,Maggie Thompson,93
4.27,170668,1,Sophie Olmsted,11
3.86,902650,2,Sean Collins,29
4.27,2822391,1,Ryan Buncher,11
4.27,2822392,1,Danica Hall,11
4.27,2822393,1,Kevin Mahadeo,11
4.15,2822394,1,Ryan Penagos,13
4.27,2822395,1,Patrick Vuong,11
4.27,2822396,1,Andy Serwin,11
3.97,5365471,58,Joff Winterhart,354
4.44,5693582,66,Jack Wiedrick,1588
3.68,1130225,28,Takashi Okazaki,305
4.7,1356724,12,Chris Ayers,118
3.52,6352369,9,Roberto Corona,62
4.03,10637795,29,Daniel D. Maurer,89
4.26,16074966,3,Caitlin Like,19
4.17,15484678,14,Raul Fernandez,99
4.56,16327156,150,Xie Niao bisuko,4364
3.13,14235311,66,Paulo Sequira,423
2.25,5814271,2,Ken Morrissey,8
2.85,661314,3,Keith Baxter,13
2.25,5814272,2,Ennio Torresan,8
2.25,5814273,2,J.J. Villard,8
3.39,3047949,18,Victor Hao,139
3.27,6476652,3,Vicenc Villagrasa,22
3.28,6476653,3,Jose Luis Rio,18
4.28,757474,11,Sophie Lovell,201
3.51,7877311,63,Sarah Lazarovic,353
3.52,300355,25,Donald Rooum,167
4.04,8475122,5,Ben Lobel,53
4.67,15579910,1,Roddy McCance,3
4.5,16940701,1,Rolands Kalnins,4
3.49,7557128,8,Jim Festante,70
3.49,7557129,8,Rem Broo,70
4.05,15078183,2,Tom Foxmarnick,41
4.04,841394,3,John Garcia,48
4.05,15078185,2,Dean Rohrer,41
4.05,4069220,2,Marc Erickson,41
3.91,2588277,3,William Traxtle,45
3.38,16667739,6,Lewis La Rosa,47
4.02,21746,5,Darrin Bell,45
4.48,5752492,4,Bob Overstreet,102
3.39,14009145,11,Adam Egypt Mortimer,57
3.15,14009146,7,Darick Robertson,40
3.35,251335,54,Cynthia Copeland,240
3.81,362513,9,Jeff McLaughlin,52
3.48,7061074,8,Rich Burchett,89
3.85,3472288,19,Jamie Rhodes,101
3.23,5813293,24,Isaac Lenkiewicz,81
4.24,2740825,12,Ariel Zucker-Brull,229
4.25,16373669,5,Mark Moore,16
3.78,7086084,8,Russell Motter,32
2.8,284930,7,Chuck Wojtkiewicz,51
3.67,4951832,2,Ryuto Kanzaki,12
4.33,14904027,1,Randy Kintz,9
4.08,1067551,3,Gary Henderson,13
3.71,199252,12,Toru Yamazaki,145
3.59,722455,7,Alan Mandel,49
4.06,388855,20,Paul Parker,188
2.89,4884587,8,Adam McGovern,46
2.87,8563347,8,Paolo Leandri,45
2.91,8563348,4,Dom Regan,34
3.06,5770478,12,Jose Ladron,82
3.77,477333,2,Adam Riches,13
3.77,3123003,2,Robert Frankland,13
3.56,3123004,1,Egmont Books Staff,9
3.68,13538060,8,Jason Temujin Minor,111
3.53,8427859,16,Vicki Nerino,30
5.0,15386380,0,Freddie WilliamsII,1
4.36,7087002,9,Oliver Sykes,104
4.33,7087003,9,Ben Ashton-Bell,105
3.05,3231584,5,Ian Medina,61
3.17,3999413,10,Lalit Kumar Singh,42
4.5,14027814,8,Anna Dmitrieva,20
4.01,13856331,38,Paul Galancy,1192
3.49,4441990,14,Sango Morimoto,45
3.99,5601992,24,"BONES, Keiko Nobumoto, Toshitsugu Iida",629
4.01,734521,86,Keiko Nobumoto,3625
4.01,734522,85,Toshitsugu Iida,3588
3.62,2919995,16,Uli Oesterle,99
3.92,15154730,16,"Sean 'Cheeks"" Galloway",144
3.97,1086153,5,Jocelyn Gajeway,39
3.14,6163302,3,Simon Constantine,7
3.14,12563418,3,Agnes Gendry,7
3.85,779213,3,Plastic Crimewave,13
3.74,1200206,68,David Witt,329
3.75,5319408,46,Luis Antonio Delgado,213
4.13,15972903,140,Sean Phillip,1699
4.12,3876115,16,Christine Redfern,81
4.12,3876116,16,Caro Caron,81
3.73,8119187,7,Mike Hawthrone,84
4.06,3116987,4,yogo Yuuki,149
3.63,65436,8,Mark Mars,86
3.48,5813263,43,David H.T. Wong,128
3.79,14254726,7,Amy Clare,67
3.5,7414444,18,Tessa Black,123
3.81,17325117,7,Katie Lane,63
3.85,8077759,14,Dilraj Mann,98
4.3,16042801,3,Steve Pugh,30
3.33,16737411,18,Christopher Irving,95
3.58,6978909,25,Ginny Skinner,131
3.44,5835435,32,Delphine Dubos,135
3.49,13525306,33,James Callahan,186
3.48,8212756,38,Luigi Anderson,218
4.75,7079737,2,Caitlin Cass,4
3.15,8182291,7,Mark Murphy,27
3.62,130554,9,Alan Swann,101
3.67,1289331,21,Mal Jones,69
3.98,7360424,18,Guy Monroe,114
4.11,7856716,8,Dan Shoening,101
3.96,1355465,31,Chris Dibari,182
3.98,7405164,30,David James Cole,178
3.95,7405168,2,Doug Brammer,19
4.18,14553402,9,Onin Hernandez Pilotin,39
3.78,6650,93,David M. Bader,515
3.71,15010741,7,Kristin Kemper,76
3.2,4214345,6,Steve Mannon,61
3.35,5530566,7,Cully Hammer,92
4.07,170148,8,Sara Storino,71
3.63,4431514,8,Kana Mizuki,121
3.66,5597055,7,Kyushu Danji,116
3.61,5620916,7,Hirono Suzuhara,124
3.66,6876102,7,Ruiko,116
3.56,2101607,12,Nanao Okuda,176
3.66,6876103,7,Telako Tsukimoto,116
3.05,3009406,12,Shannon Gerald,80
3.96,14056321,69,Nick Drnaso,466
4.14,539861,3,Tom Meehan,56
3.6,8244910,60,Naniiebim,236
3.86,13513328,3,Tauriq Moosa,28
3.56,263130,3,Daniel Serra,18
3.88,13095751,22,Daniel Liester,427
3.88,13095752,22,Vic Orujiniu,427
4.17,8510339,6,Damurushi,23
4.14,8510340,5,Nazerine,21
4.0,14212797,13,Edie Fassnidge,54
3.9,15672745,3,Joanna Lafuente,40
3.9,15672746,3,Kelsey Dietrich,40
4.12,13919263,1,O.F. Roko,190
3.71,5895602,13,Wendy Chin-Tanner,56
4.33,14336255,4,R Klanten,39
3.22,4836265,11,Leos Ng,46
3.52,17221289,4,Airi Kamiyama,27
4.93,14712940,1,Trinidad Escobar,15
4.91,14706572,1,Bex Freund,11
4.91,14706573,1,Ashley R. Guillory,11
3.88,3381785,371,Jacob Magraw-Mickelson,4655
4.91,14706575,1,Shane McDermott,11
4.91,14706576,1,Nancy Teresa,11
4.31,15414166,88,"Maureen ""Marzi"" Wilson",399
4.4,5151065,32,Aaron McGowan,80
4.21,698581,8,Janet E. Lincoln,43
3.53,7352450,3,Rolando Di Sessa,19
3.79,5235545,6,Ulises Grostieta,103
4.04,15616399,12,Michael R Perfit,23
3.71,3892385,11,Paul Southworth,68
3.68,7813176,12,Spencer Amundson,44
3.36,10197151,2,Jim Owlsley,14
3.81,112563,5,Black Olive,32
3.93,6584642,4,Rich Geary,28
4.0,4266056,4,Christopher A. Taylor,28
2.99,15513237,91,Kathryn Layno,365
3.27,240839,96,Rebecca Donner,545
5.0,15307761,2,Samantha Carrasco,2
3.94,3038511,13,Barrie Smith,194
3.75,15397856,7,Viktor Bogdanovic,44
3.77,15397860,4,Viktor Bogdanovic,31
3.45,596380,178,Miss Lasko-Gross,786
3.65,1695884,12,Harold Sipe,75
3.64,399903,15,Hector Casanova,103
3.68,7012563,5,Rafael Sandoval,322
4.1,7012534,225,Jordi Tarrogona,2878
3.84,2977474,16,Arthur Caswell Parker,126
4.0,6427519,2,Siquiera,35
3.8,676167,5,Ferreira,30
3.76,5358335,7,Alexandre Fontaine-Rousseau,55
3.34,3177625,5,Eric Stanway,47
4.0,3900962,1,Bob Harmon,2
3.89,4115772,3,Jose Illenberger,19
4.14,7021240,3,Jay Howell,14
4.21,3432121,16,Qais Sedki,82
3.94,3432122,5,Yoko Miyata,31
3.96,258490,11,Allen Weiss,73
4.6,8128146,10,Emm Roy,62
3.12,13854563,10,Kotaro Sekine,32
3.15,8206447,12,Bradley Bond,71
3.27,13734194,10,Phillip N. Morzez,45
4.06,5770353,48,SPWT,512
3.7,148123,34,Kai Tsurugi,1027
3.21,606250,5,Albert H. Small,14
3.63,121409,9,Wang Shifu,75
3.64,15799385,11,Billy Martin,45
2.56,7801148,9,Brent Allen,16
4.19,7110485,62,Ryan Lindsay,615
4.2,7110486,53,Brenda Hickley,553
3.62,5339341,9,Guin Thompson,37
4.44,16956045,3,Emma Krogell,25
4.0,5740818,1,Ryan Various Artists,24
3.75,65723,50,Henry Gammidge,595
3.28,6495310,21,Dalton Rose,106
3.77,6584773,46,Sylvia Feketekuty,550
3.77,6584770,43,Mac Deering,519
3.77,6584771,43,Shantel LaRocque,518
3.38,6495311,4,Lev Gleason,21
3.7,593251,3,Milton Kramer,10
4.39,8634170,10,Mira Bellwether,51
4.05,4723226,43,Mohammed Ali Vakil,221
2.71,1205202,2,Josh Farkas,7
3.71,5626637,3,Randall Caesar,14
4.33,13810532,12,Kevin Hooyman,39
3.63,33844,9,Jacob Bear,83
3.34,4654816,25,Ross Hughes,58
3.99,812440,16,Brian McGee,130
4.04,15648915,4,Greg Carpenter,23
3.83,961921,7,Masaomi Kanzaki,145
3.58,16161997,5,"Michael Bartolo, Stuart Chaifetz",12
3.58,16161998,5,"Tom Orzechowski, Lois Buhalis",12
3.86,95379,7,Wilson Harvey,166
3.94,2373336,39,Roland Laird,156
3.94,301762,40,Taneshia Nash Laird,160
3.94,5790381,39,"Elihu ""Adofo"" Bey",156
3.58,16885453,7,Carlo Barberi,53
3.4,702121,66,Mark Pritchard,402
4.24,349203,195,Sean Tejaratchi,2641
3.89,590495,15,Fred Kennedy,81
3.99,7382081,14,Pablo Quiligotti,70
3.6,14720015,5,Julianna Jones,20
3.0,5534097,1,J.H. Haupeur,2
3.93,4107844,96,Drew Dernavich,725
3.87,3023699,6,Maureen Burdock,15
3.9,7085331,17,Derek Aucoin,482
3.25,4862511,6,Julio Ferreiro,36
3.77,1962278,6,Santoro,22
3.39,2934384,15,Matt Flyer,85
3.48,117713,26,Tom Cohen,152
3.5,4324160,9,George Chieffet,40
4.41,203001,1,Sol Cohen,17
3.78,12157237,9,Nelson da Rocha,37
3.89,12157238,10,Miike Something,62
3.89,5172952,10,David Oxley,62
3.93,4077289,9,Daniel Reynolds,67
3.87,2991243,9,Greg Jensen,61
3.89,12157241,10,Mark Foo,62
3.78,12157242,9,Nick Hendriks,37
3.95,12157245,13,Xan Grey,83
3.78,13531787,10,Todd Sullivan,41
4.11,5495882,13,Lee Yun Hee,914
3.9,2885606,14,Chris Slane,415
3.9,2885608,12,Rick Zombo,393
4.47,19605,38,Ernie Bushmiller,359
3.33,14672453,1,Paul Moose MacKinnon,3
4.12,228402,19,Virginia M. Mecklenburg,131
4.31,1892274,219,Maria Simpson,21050
3.91,560612,2,David Sharpe,23
3.49,14125021,4,Frank Toscano,35
3.39,3062248,9,Mark Robert Bourne,57
4.24,15291548,22,Lindsay Ishihiro,76
3.83,3095886,21,Scott Eagle,132
3.25,6946902,14,Kara Simsek,76
3.28,6592790,8,Emma Gritt,67
3.89,4721545,80,Bill Ward,1127
3.49,1171076,5,Negi Banno,57
3.93,4150514,14,David Odell,60
3.88,16433239,14,Annette Odell,57
3.88,16433240,14,Craig Pearce,57
3.88,16433242,14,Jae Lee,57
3.78,5876705,19,Jason Lankow,203
3.78,5876706,19,Ross Crooks,189
3.78,5876707,19,Josh Ritchie,189
4.16,5024231,33,Drew de Soto,353
3.96,5777817,6,Gordon Pucell,67
3.96,5770494,12,Alvine Lee,89
2.99,15065392,15,Ed Tadeo,134
3.7,6449479,13,M. Hands,103
3.67,5827143,13,Cody Westphal,86
3.96,14534445,3,Hideki Miri Mori,23
3.58,978865,45,Elizabeth Haidle,221
3.75,94845,133,Paper Rad,1096
3.89,143400,11,Deborah Morrison,153
3.64,7682072,3,Adam Knave,25
4.36,7547082,3,Serena Guerra,14
2.5,15986076,1,Daryl America,2
3.6,5771201,5,Bo Bergstrom,78
3.25,6832385,10,Chihoi,59
3.38,6654191,24,Ruka Ichinose,277
4.16,6940575,7,SONIC/MEGA MAN SCRIBES,76
4.24,7067068,4,Alejandro Fuentes,63
4.16,7067069,4,Arthur Hugot,67
3.23,6526264,34,Jose Maria Berdy,290
3.78,445994,82,Rei Izumi,4288
2.44,15204893,1,J.T. Krul,9
4.42,6458623,59,Hiroki Shirota,2862
3.76,3229036,13,Henryk Jerzy Chmielewski,1303
