work_id,book_id
45250000,[25478304]
45250228,[25478546]
45250835,"[27264628, 25479074]"
45250841,[25479079]
45251602,[25479656]
45251604,[25479661]
45251617,[25479666]
45252130,[25480084]
45252377,[25480304]
45252438,[25480352]
45254025,[25481583]
45254044,[25481605]
45254406,"[25735432, 25481880]"
45254507,[25481961]
45255030,[25482284]
45255637,"[29990919, 27406725, 25482504, 32494952]"
45255745,[25482552]
45255934,[25482649]
45256403,[25483010]
45257087,[25483530]
45257442,[25483861]
45257486,[25483901]
45257507,[25483924]
45257509,[25483926]
45257553,[25483965]
45257802,[25484209]
45257954,[25484352]
45258372,[25484756]
45258768,[25485083]
45258901,[25485189]
45258974,[25485254]
45259940,"[28163293, 25486101, 31204542, 33013054, 34386575]"
45260226,[25486370]
45263131,[26148462]
45263146,[25488677]
45263527,"[25489035, 25489034]"
45263529,[25489038]
45263530,[25489039]
45263595,[25489143]
45263611,[25489164]
45263612,[25489165]
45263614,[25489167]
45263619,[25489173]
45263620,[25489174]
45263660,[25489237]
45263662,"[32882739, 25489239]"
45263664,"[25953857, 25489242]"
45263666,[25489244]
45263667,[25489245]
45263669,[25489247]
45263700,[25489297]
45263716,[25489333]
45264171,[25489741]
45264174,[25489742]
45264176,[25489743]
45264191,[25489754]
45264195,[25489759]
45264197,[25489761]
45264199,[25489763]
45264224,[25489776]
45264235,[25489780]
45264236,[25489781]
45264241,[25489784]
45264244,[25489788]
45264443,"[28030221, 26140485]"
45264865,[26006261]
45264868,"[25490238, 29234435]"
45265482,[25490842]
45265483,[25490843]
45265484,[25490845]
45265503,[25490867]
45266477,"[25491859, 26594466]"
45266485,[25491868]
45266981,[25492290]
45267107,[25492371]
45267320,"[25174872, 27263845]"
45267329,[30308229]
45267346,[25492537]
45268881,[25493792]
45269047,[25493964]
45270453,"[25867466, 25495170]"
45270913,[25495504]
45271135,[25495699]
45271690,[25496026]
45272848,[25496997]
45273409,[25497425]
45273448,[25497461]
45273536,[25497539]
45273553,[25497549]
45273958,[12942]
45274561,[25498336]
45275435,[25499097]
45275762,[25499365]
45276241,[25499755]
45276429,[25499873]
45276942,[25500257]
45277933,[25870322]
45278959,[25502025]
45279457,[25502359]
45279626,"[238003, 7576090, 11965498, 24246948, 861454]"
45279627,[25502439]
45280208,[25502749]
45280536,[25502922]
45280643,[25502997]
45280720,[25503037]
45280762,[25503056]
45281735,[25503823]
45282062,"[28110021, 25504108]"
45283313,[25505228]
45283431,[25505337]
45283886,[16164123]
45283898,[12622797]
45284004,[25505803]
45284257,[25506003]
45284787,[25506513]
45285202,[25506956]
45285713,[25507393]
45286204,[25507789]
45286350,[25507869]
45287717,[25508588]
45288113,[25508809]
45288158,"[25509780, 25508842]"
45288187,[25508859]
45289041,[25509520]
45289416,"[28011587, 25509889]"
45289479,[25509953]
45289485,[25509959]
45290022,[25514493]
45290633,[25760256]
45291355,[25511472]
45291371,[25511479]
45291377,[25511487]
45291798,[25511771]
45291819,[25511784]
45292182,[25512046]
45292823,"[32716518, 30341580, 25512344]"
45292912,[25512381]
45293540,[25512754]
45294766,[25513469]
45295232,[25513741]
45295348,"[25513800, 25750848]"
45295711,[25513952]
45296107,[25990345]
45297675,[25515549]
45298234,[25515972]
45298248,[25515986]
45298832,[25516431]
45298875,[25516464]
45299579,[25516954]
45302089,[24427062]
45303140,[25519227]
45303835,[25519480]
45303846,[25519491]
45303850,[25519494]
45303859,[25519504]
45304720,[25520136]
45304785,[26874623]
45304955,[25520366]
45305046,[25520460]
45305099,[25520511]
45306200,[25521381]
45306203,[25521388]
45306204,[25521389]
45306205,[25521390]
45306206,[25521391]
45306209,[25521394]
45306210,[25521395]
45306211,[25521396]
45306215,[25521400]
45306217,[25521402]
45306220,[25521406]
45306221,[25521407]
45306224,[25521410]
45306393,[25521513]
45306493,[6024229]
45307963,[25522654]
45308625,[25523175]
45311013,[25524561]
45313571,[25526668]
45314049,[25527032]
45315725,[26891641]
45315773,[26891643]
45315811,[25528365]
45315922,[25528454]
45318223,[25529975]
45318229,[25529981]
45318239,[25529990]
45318240,[25529991]
45318244,[25529994]
45318246,[25529996]
45320165,[6424884]
45320989,"[25752746, 25532284]"
45321002,[25532297]
45321574,[25532708]
45321581,[25532717]
45321790,[25532894]
45322285,[28095799]
45323038,[25533889]
45323231,[25534008]
45323288,[25534055]
45323330,[25534088]
45323681,[25534351]
45324565,[25534845]
45324752,[25534965]
45325669,"[25535400, 29332698, 33585467, 26229255]"
45326288,[25535844]
45326920,[23330206]
45327165,"[25536795, 25605084]"
45327222,"[34829019, 25536846]"
45327225,"[33197566, 25205393, 28531369, 28020666]"
45327230,[25536854]
45327538,[25537127]
45327569,[23308455]
45328019,[25537478]
45328046,"[25764497, 25537502]"
45328462,"[28537165, 32194243, 25066786, 26299427, 28143993, 28434921, 35135371]"
45329013,"[29538814, 25986973, 25538379]"
45329886,[25539104]
45330856,[25539902]
45330878,[25539923]
45330885,[25539931]
45332852,[25541237]
45332857,[25541242]
45333450,[25541483]
45333781,[25541747]
45333821,[25541793]
45334021,[25541958]
45334345,[25542337]
45335412,[25543298]
45335993,[25543786]
45336107,[29876837]
45336388,[26007443]
45337610,"[25943094, 25943106, 26252640, 29768071]"
45337908,"[25560462, 26493586, 25545378]"
45337912,[25560469]
45338773,[25545997]
45338966,"[28172204, 29224217, 30652441, 25546167, 29295613, 27311530, 27067924, 30228103]"
45338967,[25546168]
45339667,[25546648]
45339742,[25546706]
45339931,[25546844]
45340891,"[28447448, 26196868, 26310044, 25547717]"
45341386,[25548172]
45341612,[25548359]
45341932,[25548586]
45342572,[18596673]
45342755,[25549200]
45344803,[25550769]
45346206,[25551559]
45347522,[25730038]
45348025,"[29663118, 33620853, 25553101]"
45348164,"[25553235, 28424578, 26127810]"
45348233,"[26069650, 25553300, 35491254]"
45348235,"[25746512, 30334491]"
45348411,[25553477]
45348716,"[27419468, 25553727]"
45349616,[10776953]
45349903,[25554660]
45350072,"[25619458, 25554816]"
45350383,[25555037]
45350779,[25555316]
45351112,[25555578]
45351806,"[25556133, 25489282]"
45351812,[25556140]
45355470,"[25558821, 26843031, 26778322]"
45355491,[25558840]
45355646,[25558975]
45356455,[25559695]
45356457,[25559698]
45356458,[25559699]
45356459,[25559700]
45356460,[25559701]
45356463,[25559704]
45356626,[25579821]
45357112,"[18808449, 23505382]"
45357281,[25560357]
45357318,[25560386]
45357355,[25560425]
45357387,[25560455]
45357510,[25560555]
45358279,[25561247]
45358572,"[25735465, 25561519]"
45358789,[25561711]
45359315,"[25562043, 27995040]"
45359847,[25562321]
45360115,[16274223]
45360441,[25562720]
45360611,"[25998067, 25562829]"
45361312,[25563330]
45361565,[25563619]
45362260,[25564243]
45363192,[25565048]
45363464,[25565269]
45363649,[25565419]
45364602,"[25877372, 27559224, 25566235]"
45365298,[25566758]
45365862,[25567105]
45365985,[25567186]
45367266,[25567901]
45367270,[25567905]
45367276,[25567911]
45367304,[25567933]
45367334,[25567948]
45367335,[25567949]
45367400,[25567993]
45368271,[25568687]
45368285,[25568703]
45368394,[25568816]
45368577,[25568980]
45370533,"[25570630, 31343470]"
45370552,[25570650]
45370826,"[28174613, 30631923, 25570825]"
45371109,"[25799513, 25571062]"
45371136,[25571071]
45371711,[25571576]
45371994,[25571806]
45372140,[25571941]
45373057,[25572644]
45373058,[25572645]
45373059,[25572646]
45373254,[25572802]
45374401,"[26248850, 25573579]"
45376260,[25575220]
45376395,"[9836558, 23657466]"
45376660,"[25575545, 26837342]"
45376787,[25575635]
45378057,[25729281]
45378059,"[28171754, 25576641]"
45378063,[25576644]
45378066,[25576648]
45378788,[25577310]
45379022,[25577558]
45379071,[25577608]
45379128,[25577674]
45379155,[25577705]
45379194,"[25577739, 29481797]"
45380068,[25578386]
45381036,[29635939]
45381298,[25579272]
45381459,"[31833841, 29737927]"
45382828,"[31934068, 35217358]"
45382847,[33911385]
45383237,"[31883946, 31134858, 27161854]"
45385686,[25582959]
45386541,[26217854]
45386588,[25583655]
45387572,"[25584417, 27475901]"
45388310,"[26158711, 28803140]"
45390584,"[28803160, 26158722]"
45391976,"[25587906, 25764489]"
45392141,[33784220]
45392263,[25588154]
45392549,"[23340880, 29066588]"
45392803,[25588616]
45392857,[25588667]
45392866,[25588677]
45392980,[25588794]
45393014,[25588828]
45393203,[25756856]
45393575,[25589324]
45394102,"[25615764, 30062139, 25593991, 31617929]"
45395307,[25590622]
45395579,"[31174303, 25590802, 31509335]"
45395653,[25029217]
45396028,[25591090]
45396099,[25591124]
45396228,[25591187]
45397778,"[32478019, 33287373, 25592452]"
45400396,[10441828]
45400409,[1053779]
45400447,[1053776]
45400644,[25594718]
45400798,[25594826]
45402741,[25596069]
45403511,[25596587]
45404316,[25597163]
45404710,"[30280478, 30348457, 27870592, 25597560, 29416318, 34409032, 28696601, 30821703, 29505523]"
45404831,[25597683]
45409068,[25601220]
45409754,[25601681]
45410628,[25602155]
45411190,[25602471]
45411760,[26494611]
45411860,[25602968]
45411896,[25603001]
45411940,[25603047]
45411944,[25603053]
45411954,[25603061]
45411957,"[28552564, 25603064, 25444136]"
45411960,[25603065]
45412053,[25603165]
45412086,[25603203]
45412096,[25603211]
45412102,[25603216]
45412828,"[25603915, 25383025]"
45412843,[25603931]
45412899,[25603972]
45413459,[25604413]
45413468,[25604422]
45413470,[25604424]
45413482,[25604437]
45413520,[25604469]
45413524,[25604473]
45413526,"[26990740, 25604474]"
45413527,[25604475]
45413544,[25604488]
45413550,[25604494]
45413605,[25604539]
45413608,[25604543]
45413647,[25604582]
45414287,[24694885]
45414301,[25007442]
45414305,[22648783]
45414310,[23121659]
45414313,[23272412]
45414326,[22176130]
45415190,"[32317333, 25605881]"
45417110,"[26698491, 25607370]"
45418092,[25607914]
45418245,[25608005]
45418535,[25608139]
45418580,[25608168]
45418583,[25608172]
45418596,[25608182]
45418607,[25608193]
45418609,[25608194]
45418614,[25608199]
45418627,[25608206]
45418632,[25608209]
45418919,[25608364]
45419253,[25608558]
45420531,[25609709]
45421823,"[25661191, 25610852]"
45421879,"[25610911, 25661184]"
45421978,[25611004]
45422138,[25611156]
45423062,"[26032957, 25611937]"
45423326,[25612106]
45423648,"[18481601, 12928412]"
45424459,[25613180]
45425141,[25613830]
45425566,[25614325]
45425567,[25614326]
45425568,[25614327]
45425569,[25614328]
45425570,[25614329]
45425571,[25614330]
45425572,"[26803851, 25614331]"
45425573,[25614332]
45425633,[25614399]
45425635,[25614401]
45425636,[25614403]
45425638,[25614405]
45425641,[25614408]
45425642,[25614409]
45425673,[25614468]
45425942,"[28098696, 25614801]"
45426045,[25614940]
45426076,[25614971]
45426078,[25614973]
45426088,[25614990]
45426090,[25614992]
45426095,"[25614999, 31939201]"
45426099,"[35456428, 25615003]"
45426106,[25615009]
45426118,[25615022]
45426156,[25615092]
45429027,[25617083]
45430180,[25618113]
45430204,[25618137]
45430273,[25618210]
45430402,"[3184501, 5465183]"
45430911,[25618665]
45431008,[25618760]
45431058,"[25774199, 25618818]"
45431539,[25619404]
45431725,"[25619556, 26590870]"
45432369,[25620103]
45433111,[25620708]
45433112,[25620710]
45433113,[25620711]
45433169,"[25620773, 28261230]"
45433175,[25620779]
45433178,[25620782]
45433179,"[25620783, 29291334]"
45433183,[25620786]
45433189,[25620792]
45434132,[25621996]
45434548,"[25622402, 26067707]"
45434838,[25622731]
45435117,"[25652871, 23331528]"
45435322,[25623121]
45436009,[25623636]
45436264,[25623878]
45437396,[25624908]
45437448,"[25624966, 27093393]"
45437536,"[20701567, 25625056, 25938053]"
45438341,[25625677]
45438354,[25625690]
45438525,[25625843]
45439319,[25626438]
45440340,[25627491]
45440460,[25627593]
45441053,[25628034]
45441111,[25628088]
45441594,[25628439]
45442044,[25628776]
45442468,[23602583]
45442640,[25629157]
45442755,[25629228]
45442801,[28389355]
45443210,[28788310]
45444317,[25630472]
45445513,"[25631350, 35154387, 25810255]"
45446045,[25631820]
45446295,[25632004]
45447957,"[27188683, 25592359]"
45448327,[25633636]
45449286,[25634269]
45449763,[22442141]
45449775,[10175785]
45449779,[10169816]
45449783,[10169727]
45449788,[10246940]
45449792,[10176007]
45449793,[10246716]
45449794,[22051739]
45449801,[22051687]
45449812,[22051441]
45449814,[22051675]
45449816,[22051776]
45449821,[22051346]
45449827,[22051691]
45449828,[22051490]
45449831,[22051823]
45449837,[22051232]
45449842,[22051295]
45451996,"[22270641, 11381213]"
45452007,[22270644]
45452179,"[25227962, 25636238, 959236]"
45455345,[25638814]
45455894,[25639200]
45457377,"[25640240, 31140415]"
45457399,"[25640252, 29498952]"
45457436,"[25640262, 32312044, 29499068]"
45458167,[22016840]
45459202,[25641276]
45459425,[25641462]
45459521,[25641524]
45460594,[35493089]
45460599,"[32919053, 25642575]"
45460644,[25642628]
45460997,[25642940]
45461118,[25643038]
45461661,[26895191]
45461702,[25643551]
45462042,[25643829]
45462206,[15732614]
45462883,"[25644467, 33549558]"
45463138,"[25644711, 34092501]"
45465143,[25646464]
45465323,"[25646589, 25735499]"
45467008,[25647687]
45467209,[25647840]
45467529,[26068828]
45467577,[28556515]
45467590,[28578256]
45467641,"[31847064, 27414473, 27414475]"
45467662,[28661255]
45467944,[26112762]
45468062,[26112791]
45468575,"[33839706, 31140464]"
45469009,"[28379409, 25649494]"
45470002,[25650179]
45470579,[25650673]
45470853,[25650906]
45471128,[19012046]
45471385,[25651362]
45472629,[25760257]
45472703,[25652567]
45472849,[25652700]
45472853,"[25652703, 29365668]"
45472854,[25652705]
45472855,"[28682091, 31818341, 30180684, 25652706, 25658529, 29212650, 29243251]"
45472857,[25652708]
45472859,[25652710]
45472860,[25652711]
45472862,[25652713]
45472920,[25652757]
45474965,[25653876]
45474975,[25653882]
45474976,[25653883]
45474982,[25653887]
45474984,[25653888]
45474988,[25653892]
45474995,[25653900]
45475001,[25653907]
45475003,[25653909]
45475085,[25653968]
45475458,[25654209]
45476033,"[25654749, 26021069]"
45476915,"[32485490, 27422677, 25655580]"
45476958,[25810224]
45477030,[25655679]
45477130,[25655759]
45477199,[25481621]
45477215,[25655822]
45477262,[25655859]
45477580,[26137220]
45478285,[25656566]
45478577,"[25763163, 25656784]"
45478666,[25656849]
45478710,[25656881]
45478842,[25656972]
45478925,[25657046]
45478965,[25657069]
45479159,[25657232]
45479193,[25657274]
45479445,[25657475]
45479506,[26137229]
45479554,[25657555]
45479571,[25657559]
45479748,[25657727]
45480336,[25658357]
45480503,[25658538]
45480798,[25658960]
45480839,[25658993]
45481634,"[25729011, 25659811]"
45481726,[25659873]
45481840,"[25659953, 26144074]"
45481974,[25660079]
45483440,[25660975]
45483682,"[25661156, 26597180]"
45483691,"[25661168, 26164026]"
45483695,[25661173]
45483718,[25935279]
45483720,[25834871]
45483738,[26049790]
45483786,[25661261]
45483790,[25923685]
45483800,[26172000]
45484178,[25661598]
45485684,[25662943]
45486498,[25663501]
45487222,[25664443]
45487233,[25664454]
45487248,"[25664469, 25664470]"
45487251,"[33409497, 25664472]"
45487253,[25664474]
45487288,[25664507]
45487293,[25664511]
45487310,[25664531]
45487325,[25664545]
45487330,[25664553]
45487912,[15789303]
45488740,[25665674]
45489205,[25666072]
45489986,[25666836]
45490179,[25667028]
45490185,[25667039]
45490195,[25667053]
45490196,[25667054]
45490202,"[25667060, 35507263]"
45490214,[25667086]
45490218,[25667092]
45490234,[25667117]
45490241,[25667123]
45490496,"[31921026, 25667458]"
45490498,[25667460]
45490503,[25667468]
45490505,[25667470]
45490508,[25667474]
45490953,[25667797]
45492756,[25669103]
45493781,[1759648]
45494066,[25670221]
45494321,[25670434]
45494357,[25670451]
45495018,[25671013]
45495420,"[20640603, 25671331]"
45495764,"[25867467, 25671689]"
45495804,[7733885]
45497511,"[25673700, 32866563, 25688650, 34554245, 35377785]"
45498083,[25674195]
45498232,[25674292]
45498252,[25924798]
45498863,[25674724]
45499223,"[25674979, 25808703]"
45499572,[15745321]
45500125,[25675645]
45500126,[25675646]
45500137,[25780554]
45500172,[25675695]
45500293,[29005761]
45500300,[29371808]
45500310,[30821804]
45500324,[29456218]
45500331,[29470542]
45500427,[29543616]
45500435,[29543631]
45500437,[30845727]
45500441,[30845844]
45500450,[30850781]
45500467,[29456235]
45500511,[30955583]
45500535,[30119560]
45500598,[29544215]
45500703,[30969932]
45500716,[30974436]
45500721,[30980365]
45500764,[30981057]
45500785,[29540134]
45500935,[30981217]
45500938,[30986471]
45500941,[30986542]
45501016,[30989367]
45501217,[31019561]
45501305,[31019682]
45501321,[31109236]
45501362,[31109347]
45501368,[31117215]
45502271,[25677413]
45502363,[25677503]
45502414,[25677553]
45502425,"[25677566, 27258433]"
45502431,[25677577]
45502445,[25677586]
45502446,[25677587]
45502448,[25677589]
45502449,"[25677590, 17928228]"
45502451,"[25677593, 30053423]"
45502740,[31118323]
45502756,[31128221]
45502768,[31131980]
45502773,[31143131]
45502777,[31143211]
45502791,[28560847]
45502801,[28560846]
45502824,[31186824]
45502841,[31207334]
45504160,[25678942]
45505101,[31353390]
45505402,[31429253]
45505413,[31431279]
45505415,[31431342]
45505427,[31436904]
45505431,[31436956]
45505445,[31437006]
45505453,[29505942]
45505467,[29870597]
45505476,[25780504]
45505488,[25780503]
45505493,[31678266]
45505501,[31688177]
45505508,[31688250]
45507349,[25680982]
45507991,[1759649]
45508063,[4513492]
45508272,[25681804]
45509163,[22914346]
45509658,[25683031]
45509849,[25683217]
45510265,[25683563]
45510406,[25683657]
45510575,[25683793]
45510712,[25683924]
45512418,"[25685088, 27811318]"
45513312,[25685524]
45513324,[25685534]
45513478,[25685617]
45513950,[25685943]
45514290,[25686244]
45514715,[25686655]
45515134,[25687067]
45515191,[25687117]
